recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_after_prog, hazard_trt, prog_rate_trt, prog_rate_ctrl, random_withdrawal, exp_fup, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, AHRoc_6m, AHRoc_robust_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, AHRoc_12m, AHRoc_robust_12m, rmst_trt_360m, rmst_ctrl_360m, gAHR_360m, AHR_360m, AHRoc_360m, AHRoc_robust_360m, rmst_trt_fup, rmst_ctrl_fup, gAHR_fup, AHR_fup, AHRoc_fup, AHRoc_robust_fup, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00133658781972206, 0.000210859283766049, 0.000474433388473611, 0.000561549645198639, 69.5610445378524, 502, 359, 162.280819922622, 154.595561474256, 0.91454515972408, 0.707006918971372, 0.706889671189834, 0.706889671189834, 288.571761150772, 263.144555871424, 0.856261598868803, 0.708738312632013, 0.708349157368942, 0.708349157368942, 708.502497630998, 512.242375571909, 0.720565903946492, 0.719962437873712, 0.710573644058013, 0.710573644058013, 675.175073589969, 501.609554826756, 0.720969463472305, 0.713657930323678, 0.710512336058126, 0.710512336058126, 0.781536157021559, 0.705613862425767, 0.606445169424118, 0.493874256066436
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00148841806872798, 0.000210859283766049, 0.000474433388473611, 0.000615506264875523, 53.5255095162642, 456, 359, 160.178173404645, 154.595561474256, 0.937103623197486, 0.78484642975888, 0.78482641834062, 0.78482641834062, 281.52723668126, 263.144555871424, 0.893238725007176, 0.785084829759116, 0.785027166686653, 0.785027166686653, 645.516484793452, 511.57588450669, 0.790480764266685, 0.790150647559705, 0.785297901878905, 0.785297901878905, 596.29852682863, 489.859333392056, 0.796489550653938, 0.785565202763253, 0.785230713949531, 0.785230713949531, 0.760624150652328, 0.705613862425767, 0.574771267693216, 0.493874256066436
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00148841806872798, 0.000210859283766049, 0.000474433388473611, 0.000615506264875523, 65.5255095162642, 456, 359, 160.178173404645, 154.595561474256, 0.937103623197486, 0.78484642975888, 0.78482641834062, 0.78482641834062, 281.52723668126, 263.144555871424, 0.893238725007176, 0.785084829759116, 0.785027166686653, 0.785027166686653, 645.516484793452, 511.57588450669, 0.790480764266685, 0.790150647559705, 0.785297901878905, 0.785297901878905, 617.364225777515, 499.640218032819, 0.791601192549354, 0.785871489216957, 0.785253418214884, 0.785253418214884, 0.760624150652328, 0.705613862425767, 0.574771267693216, 0.493874256066436
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00156260222908594, 0.000210859283766049, 0.000474433388473611, 0.000641312077477071, 51.8389446018558, 436, 359, 159.164586385089, 154.595561474256, 0.948135815132545, 0.822862791534119, 0.822895166406579, 0.822895166406579, 278.174038075281, 263.144555871425, 0.911455816985674, 0.822358550822816, 0.822480112325459, 0.822480112325459, 618.668826806619, 511.296309666379, 0.824771052011152, 0.824529925612123, 0.821820382016447, 0.821820382016447, 572.264676992885, 487.772279710432, 0.830518664678054, 0.820989867025907, 0.82177847860562, 0.82177847860562, 0.750614899010808, 0.705613862425768, 0.559917815555491, 0.493874256066439
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00156260222908594, 0.000210859283766049, 0.000474433388473611, 0.000641312077477071, 63.8389446018558, 436, 359, 159.164586385089, 154.595561474256, 0.948135815132545, 0.822862791534119, 0.822895166406579, 0.822895166406579, 278.174038075281, 263.144555871425, 0.911455816985674, 0.822358550822816, 0.822480112325459, 0.822480112325459, 618.668826806619, 511.296309666379, 0.824771052011152, 0.824529925612123, 0.821820382016447, 0.821820382016447, 592.687241993225, 498.66945677483, 0.826018908153849, 0.821124728688911, 0.821786149005972, 0.821786149005972, 0.750614899010808, 0.705613862425768, 0.559917815555491, 0.493874256066439
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00239704003959401, 0.000421718567532098, 0.000948866776947221, 0.000948026051663959, 40.0592102724038, 278, 180, 147.703181600707, 131.728591100172, 0.823258199201171, 0.639689921749018, 0.639025903604093, 0.639025903604093, 240.715025490408, 196.096821086991, 0.740285332016471, 0.643639364855638, 0.641734532159912, 0.641734532159912, 391.290650509945, 260.060415371026, 0.664545254559205, 0.662956895942084, 0.643636728682818, 0.643636728682818, 374.049777663147, 253.568322047861, 0.658244842295219, 0.65153186806869, 0.643526178366099, 0.643526178366099, 0.637768021509595, 0.495170147879946, 0.397571500917076, 0.239467334881789
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00239704003959401, 0.000421718567532098, 0.000948866776947221, 0.000948026051663959, 52.0592102724038, 278, 180, 147.703181600707, 131.728591100172, 0.823258199201171, 0.639689921749018, 0.639025903604093, 0.639025903604093, 240.715025490408, 196.096821086991, 0.740285332016471, 0.643639364855638, 0.641734532159912, 0.641734532159912, 391.290650509945, 260.060415371026, 0.664545254559205, 0.662956895942084, 0.643636728682818, 0.643636728682818, 383.337562005692, 255.471471192191, 0.657934769534141, 0.655540518253362, 0.643595704574132, 0.643595704574132, 0.637768021509595, 0.495170147879946, 0.397571500917076, 0.239467334881789
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00267545627742466, 0.000421718567532098, 0.000948866776947221, 0.00104254053641365, 37.7636607673041, 252, 180, 144.37594411118, 131.728591100172, 0.856817240047051, 0.709682282840113, 0.709278326419357, 0.709278326419357, 231.00954821016, 196.096821086992, 0.788140268943466, 0.711955958085815, 0.710800612437723, 0.710800612437723, 356.416500232314, 259.301708652897, 0.726650981375757, 0.725664409073297, 0.711958208505758, 0.711958208505758, 341.830847458948, 252.896714114191, 0.722617337280889, 0.717040378163842, 0.711863314480786, 0.711863314480786, 0.607252222495794, 0.495170147879949, 0.360997569317177, 0.239467334881796
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00267545627742466, 0.000421718567532098, 0.000948866776947221, 0.00104254053641365, 49.7636607673041, 252, 180, 144.37594411118, 131.728591100172, 0.856817240047051, 0.709682282840113, 0.709278326419357, 0.709278326419357, 231.00954821016, 196.096821086992, 0.788140268943466, 0.711955958085815, 0.710800612437723, 0.710800612437723, 356.416500232314, 259.301708652897, 0.726650981375757, 0.725664409073297, 0.711958208505758, 0.711958208505758, 349.960069125402, 255.227807050688, 0.722016156729357, 0.720133537694952, 0.711925106930336, 0.711925106930336, 0.607252222495794, 0.495170147879949, 0.360997569317177, 0.239467334881796
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00297256062581106, 0.000421718567532098, 0.000948866776947221, 0.0011408106220896, 35.7883033925836, 228, 180, 140.942246141991, 131.728591100172, 0.892914346626995, 0.784266916766414, 0.784187302680629, 0.784187302680629, 221.284559878176, 196.096821086991, 0.840135574654113, 0.784673048546931, 0.7844525783647, 0.7844525783647, 325.532125909901, 258.648991498105, 0.793693087690975, 0.79311626486466, 0.784863412923494, 0.784863412923494, 313.211515628542, 252.173049051528, 0.791263393517515, 0.78695920569345, 0.784789255757205, 0.784789255757205, 0.576343836154452, 0.495170147879946, 0.325810786259093, 0.239467334881789
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00297256062581106, 0.000421718567532098, 0.000948866776947221, 0.0011408106220896, 47.7883033925836, 228, 180, 140.942246141991, 131.728591100172, 0.892914346626995, 0.784266916766414, 0.784187302680629, 0.784187302680629, 221.284559878176, 196.096821086991, 0.840135574654113, 0.784673048546931, 0.7844525783647, 0.7844525783647, 325.532125909901, 258.648991498105, 0.793693087690975, 0.79311626486466, 0.784863412923494, 0.784863412923494, 320.262924357996, 254.987970558103, 0.790580408898059, 0.789208408514392, 0.784838465800804, 0.784838465800804, 0.576343836154452, 0.495170147879946, 0.325810786259093, 0.239467334881789
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00312057729401667, 0.000421718567532098, 0.000948866776947221, 0.00118884337345956, 34.9445603434212, 219, 180, 139.275200166191, 131.728591100172, 0.911038941239864, 0.821384059408492, 0.821483494363216, 0.821483494363216, 216.668507977844, 196.096821086991, 0.866382722200308, 0.82082799244134, 0.821125447615121, 0.821125447615121, 312.084652953692, 258.369851413298, 0.827237102566157, 0.826803615330125, 0.821179937670268, 0.821179937670268, 300.700731193717, 251.806754259773, 0.825404216138997, 0.821749550078164, 0.821117655383626, 0.821117655383626, 0.561555957847013, 0.495170147879947, 0.309637048348272, 0.23946733488179
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00312057729401667, 0.000421718567532098, 0.000948866776947221, 0.00118884337345956, 46.9445603434212, 219, 180, 139.275200166191, 131.728591100172, 0.911038941239864, 0.821384059408492, 0.821483494363216, 0.821483494363216, 216.668507977844, 196.096821086991, 0.866382722200308, 0.82082799244134, 0.821125447615121, 0.821125447615121, 312.084652953692, 258.369851413298, 0.827237102566157, 0.826803615330125, 0.821179937670268, 0.821179937670268, 307.284477349364, 254.872964234864, 0.824728936394984, 0.823594496676262, 0.821158946723933, 0.821158946723933, 0.561555957847013, 0.495170147879947, 0.309637048348272, 0.23946733488179
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000376792602675801, 0.000158144462824537, 0.000158144462824537, 0.000188488393334082, 158.333992465005, 1658, 1076, 176.805048224443, 172.838228062349, 0.956115183456252, 0.602737256568785, 0.602637126033009, 0.602637126033009, 341.491795928418, 326.663262430649, 0.919043830417228, 0.608879147139896, 0.608498518126521, 0.608498518126521, 2237.00089769125, 1520.26556778192, 0.666034351280467, 0.66554792827554, 0.642047044276062, 0.642047044276062, 2031.82563302016, 1464.0886909851, 0.679923945116143, 0.659389911402706, 0.64168389378944, 0.64168389378944, 0.932742394844911, 0.89090563852122, 0.867961727484301, 0.792588228838421
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000376792602675801, 0.000158144462824537, 0.000158144462824537, 0.000188488393334082, 170.333992465005, 1658, 1076, 176.805048224443, 172.838228062349, 0.956115183456252, 0.602737256568785, 0.602637126033009, 0.602637126033009, 341.491795928418, 326.663262430649, 0.919043830417228, 0.608879147139896, 0.608498518126521, 0.608498518126521, 2237.00089769125, 1520.26556778192, 0.666034351280467, 0.66554792827554, 0.642047044276062, 0.642047044276062, 2068.28971724249, 1476.75215551327, 0.676938860695791, 0.660279323346253, 0.641802422021851, 0.641802422021851, 0.932742394844911, 0.89090563852122, 0.867961727484301, 0.792588228838421
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000426534873753251, 0.000158144462824537, 0.000158144462824537, 0.000208721605012858, 141.968316586851, 1504, 1076, 176.023960117833, 172.838228062349, 0.964843590900516, 0.680019983549797, 0.679933006236903, 0.679933006236903, 338.536703429356, 326.663262430649, 0.934951203904844, 0.684995633578464, 0.684665129250841, 0.684665129250841, 2050.0006729024, 1520.26556778192, 0.731581754482747, 0.731275530427907, 0.711555517121092, 0.711555517121092, 1843.55252205633, 1440.71395214861, 0.745391277725243, 0.725190480041163, 0.711094680111042, 0.711094680111042, 0.924453012832777, 0.89090563852122, 0.852750990154165, 0.792588228838421
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000426534873753251, 0.000158144462824537, 0.000158144462824537, 0.000208721605012858, 153.968316586851, 1504, 1076, 176.023960117833, 172.838228062349, 0.964843590900516, 0.680019983549797, 0.679933006236903, 0.679933006236903, 338.536703429356, 326.663262430649, 0.934951203904844, 0.684995633578464, 0.684665129250841, 0.684665129250841, 2050.0006729024, 1520.26556778192, 0.731581754482747, 0.731275530427907, 0.711555517121092, 0.711555517121092, 1882.07113673978, 1458.61442874454, 0.742309188989781, 0.726128064146283, 0.711248740145782, 0.711248740145782, 0.924453012832777, 0.89090563852122, 0.852750990154165, 0.792588228838421
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000481055596716237, 0.000158144462824537, 0.000158144462824537, 0.000229469523158785, 127.918293489819, 1364, 1076, 175.173234863654, 172.838228062349, 0.974228851693493, 0.764711233542985, 0.76464257380319, 0.76464257380319, 335.337876625091, 326.663262430649, 0.95218521254743, 0.768392188783918, 0.768131119008712, 0.768131119008712, 1877.30949587614, 1520.26556778193, 0.803199115461188, 0.803009264404765, 0.787805477729375, 0.787805477729375, 1673.57623940178, 1413.06261035957, 0.815416272065238, 0.797530378422267, 0.78730110630307, 0.78730110630307, 0.91545320091491, 0.89090563852122, 0.836391358178359, 0.792588228838421
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000481055596716237, 0.000158144462824537, 0.000158144462824537, 0.000229469523158785, 139.918293489819, 1364, 1076, 175.173234863654, 172.838228062349, 0.974228851693493, 0.764711233542985, 0.76464257380319, 0.76464257380319, 335.337876625091, 326.663262430649, 0.95218521254743, 0.768392188783918, 0.768131119008712, 0.768131119008712, 1877.30949587614, 1520.26556778193, 0.803199115461188, 0.803009264404765, 0.787805477729375, 0.787805477729375, 1713.6555286168, 1437.13931082374, 0.812574890049344, 0.798416365164669, 0.787472771224516, 0.787472771224516, 0.91545320091491, 0.89090563852122, 0.836391358178359, 0.792588228838421
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000506619723225368, 0.000158144462824537, 0.000158144462824537, 0.000238695381423345, 122.371795729029, 1306, 1076, 174.776272274736, 172.838228062349, 0.978591997776015, 0.80441647216615, 0.804357669865009, 0.804357669865009, 333.852274039609, 326.66326243065, 0.960235322986471, 0.807484726189124, 0.807261003269605, 0.807261003269605, 1805.84391190727, 1520.26556778248, 0.836662501547625, 0.836512645139395, 0.823578849228233, 0.823578849228233, 1604.28027949003, 1399.68609242077, 0.847598943322289, 0.831538245705064, 0.823087573610296, 0.823087573610296, 0.911263983188913, 0.89090563852122, 0.828831241597453, 0.792588228838422
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0.3, 0.9, 0.000790722314122685, 0.000506619723225368, 0.000158144462824537, 0.000158144462824537, 0.000238695381423345, 134.371795729029, 1306, 1076, 174.776272274736, 172.838228062349, 0.978591997776015, 0.80441647216615, 0.804357669865009, 0.804357669865009, 333.852274039609, 326.66326243065, 0.960235322986471, 0.807484726189124, 0.807261003269605, 0.807261003269605, 1805.84391190727, 1520.26556778248, 0.836662501547625, 0.836512645139395, 0.823578849228233, 0.823578849228233, 1644.88698590988, 1426.7433371718, 0.845007840819497, 0.832355543200339, 0.823255875766623, 0.823255875766623, 0.911263983188913, 0.89090563852122, 0.828831241597453, 0.792588228838422
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00112991670030338, 0.000474433388473611, 0.000474433388473611, 0.000502842001231497, 64.7970871220668, 554, 359, 164.938395062509, 154.595561474256, 0.887589357468034, 0.614522237151577, 0.613707815478924, 0.613707815478924, 296.895893816207, 263.144555871425, 0.817214637192388, 0.627789015809879, 0.624998712625937, 0.624998712625937, 753.233853471104, 513.438683233937, 0.672461876853661, 0.672159786324858, 0.64258644621404, 0.64258644621404, 708.931357724666, 499.23369762346, 0.674011468777878, 0.662963065585778, 0.642416551670263, 0.642416551670263, 0.806963187048041, 0.705613862425768, 0.640936655767116, 0.493874256066438
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00112991670030338, 0.000474433388473611, 0.000474433388473611, 0.000502842001231497, 76.7970871220668, 554, 359, 164.938395062509, 154.595561474256, 0.887589357468034, 0.614522237151577, 0.613707815478924, 0.613707815478924, 296.895893816207, 263.144555871425, 0.817214637192388, 0.627789015809879, 0.624998712625937, 0.624998712625937, 753.233853471104, 513.438683233937, 0.672461876853661, 0.672159786324858, 0.64258644621404, 0.64258644621404, 726.630071743859, 504.129651841737, 0.670744391859885, 0.664797462399067, 0.64251446806486, 0.64251446806486, 0.806963187048041, 0.705613862425768, 0.640936655767116, 0.493874256066438
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00127803021228237, 0.000474433388473611, 0.000474433388473611, 0.000560005628274933, 59.3736778337541, 502, 359, 162.869369257784, 154.595561474256, 0.909294618403882, 0.689012578123621, 0.688304387682924, 0.688304387682924, 289.918097060794, 263.144555871423, 0.851840846709861, 0.699874989098464, 0.697450123450785, 0.697450123450785, 689.725924524522, 512.542205311885, 0.735903617121695, 0.735681245370762, 0.711486265329697, 0.711486265329697, 647.89682416852, 495.531502726142, 0.738526781788716, 0.728066979214979, 0.711295682493679, 0.711295682493679, 0.786302468616922, 0.705613862425763, 0.609341070416154, 0.493874256066423
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00127803021228237, 0.000474433388473611, 0.000474433388473611, 0.000560005628274933, 71.3736778337541, 502, 359, 162.869369257784, 154.595561474256, 0.909294618403882, 0.689012578123621, 0.688304387682924, 0.688304387682924, 289.918097060794, 263.144555871423, 0.851840846709861, 0.699874989098464, 0.697450123450785, 0.697450123450785, 689.725924524522, 512.542205311885, 0.735903617121695, 0.735681245370762, 0.711486265329697, 0.711486265329697, 665.611930769962, 502.345257899168, 0.735233108494897, 0.729803647041147, 0.711412091445854, 0.711412091445854, 0.786302468616922, 0.705613862425763, 0.609341070416154, 0.493874256066423
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00144132866299979, 0.000474433388473611, 0.000474433388473611, 0.000619965403422327, 54.6861574477569, 456, 359, 160.629985130344, 154.595561474256, 0.933090036454956, 0.771065683740792, 0.770504931853993, 0.770504931853993, 282.494031176985, 263.144555871424, 0.89027591469695, 0.779189990202365, 0.777267414618341, 0.777267414618341, 631.138777148101, 511.76776772532, 0.80595272179203, 0.805794005806288, 0.787484633327204, 0.787484633327204, 592.095136416311, 491.143757167, 0.808786219711033, 0.79984198593263, 0.787293402817608, 0.787293402817608, 0.764155621745675, 0.705613862425767, 0.576392092110203, 0.493874256066435
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00144132866299979, 0.000474433388473611, 0.000474433388473611, 0.000619965403422327, 66.6861574477569, 456, 359, 160.629985130344, 154.595561474256, 0.933090036454956, 0.771065683740792, 0.770504931853993, 0.770504931853993, 282.494031176985, 263.144555871424, 0.89027591469695, 0.779189990202365, 0.777267414618341, 0.777267414618341, 631.138777148101, 511.76776772532, 0.80595272179203, 0.805794005806288, 0.787484633327204, 0.787484633327204, 609.532591252806, 500.250916935052, 0.805852273712575, 0.801370378402734, 0.787415381956509, 0.787415381956509, 0.764155621745675, 0.705613862425767, 0.576392092110203, 0.493874256066435
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00152064419670956, 0.000474433388473611, 0.000474433388473611, 0.000647946826439761, 52.772638056419, 436, 359, 159.557824948745, 154.595561474256, 0.944645951370528, 0.810892192126059, 0.810413737246161, 0.810413737246161, 278.986494248416, 263.144555871424, 0.909081632585281, 0.817654214733709, 0.816011763642299, 0.816011763642299, 606.15534120879, 511.450416485849, 0.839923281064686, 0.8397910381873, 0.824407713308349, 0.824407713308349, 568.470482011851, 488.963634208905, 0.842562143272692, 0.834686748909785, 0.824227618430739, 0.824227618430739, 0.753632284825383, 0.705613862425767, 0.561069262185507, 0.493874256066436
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00237216694236805, 0.00152064419670956, 0.000474433388473611, 0.000474433388473611, 0.000647946826439761, 64.772638056419, 436, 359, 159.557824948745, 154.595561474256, 0.944645951370528, 0.810892192126059, 0.810413737246161, 0.810413737246161, 278.986494248416, 263.144555871424, 0.909081632585281, 0.817654214733709, 0.816011763642299, 0.816011763642299, 606.15534120879, 511.450416485849, 0.839923281064686, 0.8397910381873, 0.824407713308349, 0.824407713308349, 585.680243543167, 499.214786829803, 0.83994656535191, 0.836059384142295, 0.824344314327389, 0.824344314327389, 0.753632284825383, 0.705613862425767, 0.561069262185507, 0.493874256066436
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00225580031065025, 0.000948866776947221, 0.000948866776947221, 0.000915421666182017, 41.4403772422273, 278, 180, 148.589558126721, 131.728591100172, 0.817181953627882, 0.627447452188078, 0.624644436459891, 0.624644436459891, 241.624839114999, 196.09682108699, 0.740061009738882, 0.644387584532091, 0.636192924187908, 0.636192924187908, 379.724743440232, 260.515609460231, 0.677590433640423, 0.676926095668696, 0.64277617294245, 0.64277617294245, 367.40377541531, 253.901438882537, 0.67246195263192, 0.667979152821292, 0.642689768861036, 0.642689768861036, 0.642279794509546, 0.495170147879945, 0.393206952009086, 0.239467334881785
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00225580031065025, 0.000948866776947221, 0.000948866776947221, 0.000915421666182017, 53.4403772422273, 278, 180, 148.589558126721, 131.728591100172, 0.817181953627882, 0.627447452188078, 0.624644436459891, 0.624644436459891, 241.624839114999, 196.09682108699, 0.740061009738882, 0.644387584532091, 0.636192924187908, 0.636192924187908, 379.724743440232, 260.515609460231, 0.677590433640423, 0.676926095668696, 0.64277617294245, 0.64277617294245, 373.71662735629, 255.603112071932, 0.673361102631257, 0.672061167168003, 0.64275064695014, 0.64275064695014, 0.642279794509546, 0.495170147879945, 0.393206952009086, 0.239467334881785
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00255769527531248, 0.000948866776947221, 0.000948866776947221, 0.0010235691164423, 38.6736161164919, 252, 180, 145.045667244787, 131.728591100172, 0.852415945748303, 0.70085145236991, 0.698419995255405, 0.698419995255405, 231.495022539069, 196.096821086991, 0.789655282225275, 0.714801253064786, 0.707705343618962, 0.707705343618962, 347.190676554023, 259.603308314126, 0.741091089929022, 0.740611999874845, 0.712858503430006, 0.712858503430006, 336.207551536856, 253.184970373398, 0.737511818199989, 0.733477953857682, 0.712776021224835, 0.712776021224835, 0.610154694385716, 0.495170147879947, 0.356168308319317, 0.23946733488179
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00255769527531248, 0.000948866776947221, 0.000948866776947221, 0.0010235691164423, 50.6736161164919, 252, 180, 145.045667244787, 131.728591100172, 0.852415945748303, 0.70085145236991, 0.698419995255405, 0.698419995255405, 231.495022539069, 196.096821086991, 0.789655282225275, 0.714801253064786, 0.707705343618962, 0.707705343618962, 347.190676554023, 259.603308314126, 0.741091089929022, 0.740611999874845, 0.712858503430006, 0.712858503430006, 342.076044455637, 255.329368464841, 0.73800018499149, 0.736811575662253, 0.712836669389248, 0.712836669389248, 0.610154694385716, 0.495170147879947, 0.356168308319317, 0.23946733488179
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00287715859385211, 0.000948866776947221, 0.000948866776947221, 0.00113328006012613, 36.3781354207454, 228, 180, 141.426950959921, 131.728591100172, 0.889936566657269, 0.7783369307707, 0.77639653316995, 0.77639653316995, 221.463472449761, 196.096821086991, 0.842926100855411, 0.788951529042179, 0.783286605805706, 0.783286605805706, 318.401808781919, 258.844476053785, 0.808438244605341, 0.808103830759464, 0.787010209815774, 0.787010209815774, 308.639182116413, 252.406871949035, 0.806031927499836, 0.802733934178097, 0.786938054541838, 0.786938054541838, 0.577998547882373, 0.495170147879946, 0.321035219181358, 0.239467334881789
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00287715859385211, 0.000948866776947221, 0.000948866776947221, 0.00113328006012613, 48.3781354207454, 228, 180, 141.426950959921, 131.728591100172, 0.889936566657269, 0.7783369307707, 0.77639653316995, 0.77639653316995, 221.463472449761, 196.096821086991, 0.842926100855411, 0.788951529042179, 0.783286605805706, 0.783286605805706, 318.401808781919, 258.844476053785, 0.808438244605341, 0.808103830759464, 0.787010209815774, 0.787010209815774, 314.03057978852, 255.063431839044, 0.806292391018824, 0.80532816094395, 0.786992966769813, 0.786992966769813, 0.577998547882373, 0.495170147879946, 0.321035219181358, 0.239467334881789
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00303538973832796, 0.000948866776947221, 0.000948866776947221, 0.00118585355296014, 35.4201057600934, 219, 180, 139.682943856128, 131.728591100172, 0.908649000349974, 0.816644170894964, 0.814982927057999, 0.814982927057999, 216.740099734058, 196.096821086993, 0.869598542112702, 0.825540580324789, 0.820686389362531, 0.820686389362531, 305.865212744786, 258.527488027169, 0.841741305638572, 0.84146719799913, 0.823730468183971, 0.823730468183971, 296.644759498406, 252.022365748465, 0.839801790642889, 0.83695624330076, 0.823666127404191, 0.823666127404191, 0.562739463570828, 0.495170147879952, 0.305042358800766, 0.239467334881805
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0.9, 0.00474433388473611, 0.00303538973832796, 0.000948866776947221, 0.000948866776947221, 0.00118585355296014, 47.4201057600934, 219, 180, 139.682943856128, 131.728591100172, 0.908649000349974, 0.816644170894964, 0.814982927057999, 0.814982927057999, 216.740099734058, 196.096821086993, 0.869598542112702, 0.825540580324789, 0.820686389362531, 0.820686389362531, 305.865212744786, 258.527488027169, 0.841741305638572, 0.84146719799913, 0.823730468183971, 0.823730468183971, 301.803474174132, 254.940216789072, 0.840000028733488, 0.839174416191185, 0.823715767795191, 0.823715767795191, 0.562739463570828, 0.495170147879952, 0.305042358800766, 0.239467334881805
