recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, effect_size_ph, prevalence, hr_subgroup_relative, hazard_trt, target_median_trt, hazard_subgroup, random_withdrawal, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m, old_seed, median_survival_trt, median_survival_ctrl, rmst_trt_10957.5, rmst_ctrl_10957.5, gAHR_10957.5, AHR_10957.5, node_name
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0.8, 0.7, 0.9, 0.00176085652212102, 423.624210237909, 0.00158477086990892, 0.000751185724476111, 157.852201374681, 154.338430815216, 0.862627121379089, 0.862627122753026, 274.925857698086, 263.472181842347, 0.862367437535552, 0.862367442893551, 0.741590586149582, 0.707106781186548, 0.550074486462968, 0.5, 822993177, 423.624210237909, 365.250000000001, 612.075850948738, 526.94436319394, 0.861049279551068, 0.861049421466425, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00293199261458585, 254.414506303644, 0.00263879335312726, 0.00136459582560676, 143.860920543629, 131.736090921173, 0.718035604938461, 0.718035611851277, 231.343865718184, 197.60413638176, 0.717734407159736, 0.717734432953813, 0.607942842575616, 0.5, 0.369812237395774, 0.25, 1137168823, 254.414506303644, 182.625, 367.592255320124, 263.472181842347, 0.716981329002692, 0.71698156125325, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00293199261458585, 254.414506303644, 0.00263879335312726, 0.00136459582560676, 143.860920543629, 131.736090921173, 0.718035604938461, 0.718035611851277, 231.343865718184, 197.60413638176, 0.717734407159736, 0.717734432953813, 0.607942842575616, 0.5, 0.369812237395774, 0.25, 1189915730, 254.414506303644, 182.625, 367.592255320124, 263.472181842347, 0.716981329002692, 0.71698156125325, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00315948875202525, 236.095619282593, 0.00284353987682272, 0.00141975798091136, 141.344352117788, 131.736090921173, 0.773717693962528, 0.77371770066925, 224.046605849879, 197.60413638176, 0.773372302278073, 0.773372327199371, 0.584929088383759, 0.5, 0.342375693653156, 0.25, 1491585599, 236.095619282593, 182.625, 341.124106577969, 263.472181842347, 0.772563711780845, 0.772563914917381, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00315948875202525, 236.095619282593, 0.00284353987682272, 0.00141975798091136, 141.344352117788, 131.736090921173, 0.773717693962528, 0.77371770066925, 224.046605849879, 197.60413638176, 0.773372302278073, 0.773372327199371, 0.584929088383759, 0.5, 0.342375693653156, 0.25, 131638396, 236.095619282593, 182.625, 341.124106577969, 263.472181842347, 0.772563711780845, 0.772563914917381, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00340629706717734, 218.988960391502, 0.00306566736045961, 0.00147669523912882, 138.683260730119, 131.736090921173, 0.834121977123169, 0.834121983064343, 216.505373266806, 197.60413638176, 0.833726195790202, 0.833726217773741, 0.560948134912461, 0.5, 0.314912116637615, 0.25, 435664666, 218.988960391502, 182.625, 316.407452586302, 263.472181842347, 0.832856856366381, 0.832857019923173, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00340629706717734, 218.988960391502, 0.00306566736045961, 0.00147669523912882, 138.683260730119, 131.736090921173, 0.834121977123169, 0.834121983064343, 216.505373266806, 197.60413638176, 0.833726195790202, 0.833726217773741, 0.560948134912461, 0.5, 0.314912116637615, 0.25, 396931196, 218.988960391502, 182.625, 316.407452586302, 263.472181842347, 0.832856856366381, 0.832857019923173, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00352171304424204, 211.812105118955, 0.00316954173981783, 0.00150237144895222, 137.462928849043, 131.736090921173, 0.862367437535552, 0.862367442893551, 213.106742584622, 197.60413638176, 0.861947272706099, 0.861947292497926, 0.550074486462968, 0.5, 0.302837972329804, 0.25, 488345188, 211.812105118955, 182.625, 306.037932176198, 263.472181842347, 0.861049279313595, 0.861049421229182, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0.8, 0.7, 0.9, 0.00352171304424204, 211.812105118955, 0.00316954173981783, 0.00150237144895222, 137.462928849043, 131.736090921173, 0.862367437535552, 0.862367442893551, 213.106742584622, 197.60413638176, 0.861947272706099, 0.861947292497926, 0.550074486462968, 0.5, 0.302837972329804, 0.25, 1225648168, 211.812105118955, 182.625, 306.037932176198, 263.472181842347, 0.861049279313595, 0.861049421229182, ims-node5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000460826076441026, 1618.70495542856, 0.000414743468796924, 0, 175.66150697818, 172.47091664017, 0.677431645595184, 0.677431645790488, 338.10112610907, 326.125035191387, 0.677370694770796, 0.67737069554853, 0.92472410719551, 0.890898718140339, 0.855127350139709, 0.7937005259841, 1450039904, 1618.70495542856, 1095.75, 2316.68786700619, 1579.2893087386, 0.676201493117964, 0.676201708594851, ims-node5
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000460826076441026, 1618.70495542856, 0.000414743468796924, 0, 175.66150697818, 172.47091664017, 0.677431645595184, 0.677431645790488, 338.10112610907, 326.125035191387, 0.677370694770796, 0.67737069554853, 0.92472410719551, 0.890898718140339, 0.855127350139709, 0.7937005259841, 510466406, 1618.70495542856, 1095.75, 2316.68786700619, 1579.2893087386, 0.676201493117964, 0.676201708594851, ims-node5
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000503191205263713, 1482.42148456242, 0.000452872084737341, 0, 175.03934153965, 172.47091664017, 0.73970366693404, 0.739703667131816, 335.743589133153, 326.125035191387, 0.739631108055773, 0.739631108843127, 0.918095588212491, 0.890898718140339, 0.8429144020413, 0.7937005259841, 1986806856, 1482.42148456242, 1095.75, 2128.66743233593, 1579.2893087386, 0.738304002412497, 0.738304201651824, ims-node5
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000503191205263713, 1482.42148456242, 0.000452872084737341, 0, 175.03934153965, 172.47091664017, 0.73970366693404, 0.739703667131816, 335.743589133153, 326.125035191387, 0.739631108055773, 0.739631108843127, 0.918095588212491, 0.890898718140339, 0.8429144020413, 0.7937005259841, 198455293, 1482.42148456242, 1095.75, 2128.66743233593, 1579.2893087386, 0.738304002412497, 0.738304201651824, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000549766497511962, 1356.83323174773, 0.000494789847760766, 0, 174.358764857809, 172.47091664017, 0.808162947263293, 0.808162947446126, 333.177412344649, 326.125035191387, 0.808076500506161, 0.808076501233844, 0.910863289916649, 0.890898718140339, 0.829689425463336, 0.7937005259841, 464786212, 1356.83323174773, 1095.75, 1952.85491898626, 1579.2893087386, 0.806570263628783, 0.806570431907989, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000549766497511962, 1356.83323174773, 0.000494789847760766, 0, 174.358764857809, 172.47091664017, 0.808162947263293, 0.808162947446126, 333.177412344649, 326.125035191387, 0.808076500506161, 0.808076501233844, 0.910863289916649, 0.890898718140339, 0.829689425463336, 0.7937005259841, 1654233388, 1356.83323174773, 1095.75, 1952.85491898626, 1579.2893087386, 0.806570263628783, 0.806570431907989, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000571755221038498, 1304.65175669215, 0.000514579698934648, 0, 174.038695144738, 172.47091664017, 0.840482909664503, 0.840482909832482, 331.975138457896, 326.125035191387, 0.840389499949295, 0.840389500617817, 0.907468713073608, 0.890898718140339, 0.82351824122417, 0.7937005259841, 79171828, 1304.65175669216, 1095.75, 1879.19542836343, 1579.2893087386, 0.838796610990492, 0.838796759778359, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0.9, 0.7, 0.9, 0.000571755221038498, 1304.65175669215, 0.000514579698934648, 0, 174.038695144738, 172.47091664017, 0.840482909664503, 0.840482909832482, 331.975138457896, 326.125035191387, 0.840389499949295, 0.840389500617817, 0.907468713073608, 0.890898718140339, 0.82351824122417, 0.7937005259841, 281652893, 1304.65175669216, 1095.75, 1879.19542836343, 1579.2893087386, 0.838796610990492, 0.838796759778359, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00138247822932308, 539.568318476186, 0.00124423040639077, 0, 162.772093415839, 154.338430815216, 0.677311993674029, 0.677311995414493, 291.4972639591, 263.472181842347, 0.677149065668876, 0.677149072481215, 0.790780279075731, 0.707106781186548, 0.625416310209115, 0.5, 940074288, 539.568318476186, 365.250000000001, 779.597640608613, 526.94436319394, 0.676166342616343, 0.67616659216078, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00138247822932308, 539.568318476186, 0.00124423040639077, 0, 162.772093415839, 154.338430815216, 0.677311993674029, 0.677311995414493, 291.4972639591, 263.472181842347, 0.677149065668876, 0.677149072481215, 0.790780279075731, 0.707106781186548, 0.625416310209115, 0.5, 1726855926, 539.568318476186, 365.250000000001, 779.597640608613, 526.94436319394, 0.676166342616343, 0.67616659216078, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00150957361579114, 494.140494854141, 0.00135861625421202, 0, 161.096445885513, 154.338430815216, 0.739561310268011, 0.739561312029396, 285.778953024347, 263.472181842347, 0.739368112989527, 0.739368119874004, 0.773903289883673, 0.707106781186548, 0.599020836743406, 0.5, 1025892432, 494.140494854142, 365.250000000001, 713.961532233314, 526.94436319394, 0.738275950581652, 0.738276172459576, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00150957361579114, 494.140494854141, 0.00135861625421202, 0, 161.096445885513, 154.338430815216, 0.739561310268011, 0.739561312029396, 285.778953024347, 263.472181842347, 0.739368112989527, 0.739368119874004, 0.773903289883673, 0.707106781186548, 0.599020836743406, 0.5, 2042614197, 494.140494854142, 365.250000000001, 713.961532233314, 526.94436319394, 0.738275950581652, 0.738276172459576, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00164929949253589, 452.277743915912, 0.0014843695432823, 0, 159.281344780461, 154.338430815216, 0.807993462083479, 0.807993463710852, 279.671504503216, 263.472181842347, 0.807764358310403, 0.807764364662012, 0.755765442461635, 0.707106781186548, 0.57128890956084, 0.5, 1378756210, 452.277743915911, 365.250000000001, 653.476043163628, 526.94436319394, 0.806548116032376, 0.80654829794295, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00164929949253589, 452.277743915912, 0.0014843695432823, 0, 159.281344780461, 154.338430815216, 0.807993462083479, 0.807993463710852, 279.671504503216, 263.472181842347, 0.807764358310403, 0.807764364662012, 0.755765442461635, 0.707106781186548, 0.57128890956084, 0.5, 1003430346, 452.277743915911, 365.250000000001, 653.476043163628, 526.94436319394, 0.806548116032376, 0.80654829794295, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00171526566311549, 434.883918897385, 0.00154373909680395, 0, 158.434129683803, 154.338430815216, 0.840299837216103, 0.840299838711012, 276.851529922664, 263.472181842347, 0.840052852176563, 0.840052858007963, 0.74735104483587, 0.707106781186548, 0.558647230834025, 0.5, 1658562119, 434.883918897385, 365.250000000001, 628.344497212783, 526.94436319394, 0.838776651762385, 0.838776810947351, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0.9, 0.7, 0.9, 0.00171526566311549, 434.883918897385, 0.00154373909680395, 0, 158.434129683803, 154.338430815216, 0.840299837216103, 0.840299838711012, 276.851529922664, 263.472181842347, 0.840052852176563, 0.840052858007963, 0.74735104483587, 0.707106781186548, 0.558647230834025, 0.5, 219801149, 434.883918897385, 365.250000000001, 628.344497212783, 526.94436319394, 0.838776651762385, 0.838776810947351, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00276495645864616, 269.784159238093, 0.00248846081278154, 0, 145.74863197955, 131.736090921173, 0.677149065668876, 0.677149072481215, 236.924330848317, 197.60413638176, 0.676878845761342, 0.676878871258911, 0.625416310209115, 0.5, 0.391350745401535, 0.25, 2014819150, 269.784159238093, 182.625, 389.79918631499, 263.472181842347, 0.676166335720661, 0.676166585280025, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00276495645864616, 269.784159238093, 0.00248846081278154, 0, 145.74863197955, 131.736090921173, 0.677149065668876, 0.677149072481215, 236.924330848317, 197.60413638176, 0.676878845761342, 0.676878871258911, 0.625416310209115, 0.5, 0.391350745401535, 0.25, 2086817882, 269.784159238093, 182.625, 389.79918631499, 263.472181842347, 0.676166335720661, 0.676166585280025, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00301914723158228, 247.070247427071, 0.00271723250842405, 0, 142.889476512173, 131.736090921173, 0.739368112989527, 0.739368119874004, 228.507795233155, 197.60413638176, 0.739050250248477, 0.739050275895645, 0.599020836743406, 0.5, 0.359049963205722, 0.25, 1861989994, 247.070247427071, 182.625, 356.980860854819, 263.472181842347, 0.738275948357035, 0.738276170238904, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00301914723158228, 247.070247427071, 0.00271723250842405, 0, 142.889476512173, 131.736090921173, 0.739368112989527, 0.739368119874004, 228.507795233155, 197.60413638176, 0.739050250248477, 0.739050275895645, 0.599020836743406, 0.5, 0.359049963205722, 0.25, 928583516, 247.070247427071, 182.625, 356.980860854819, 263.472181842347, 0.738275948357035, 0.738276170238904, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00329859898507177, 226.138871957956, 0.00296873908656459, 0, 139.835752251608, 131.736090921173, 0.807764358310403, 0.807764364662012, 219.749433531281, 197.60413638176, 0.807390865957687, 0.807390889501799, 0.57128890956084, 0.5, 0.326613706328414, 0.25, 1573442062, 226.138871957956, 182.625, 326.738043228472, 263.472181842347, 0.806548115395055, 0.806548297306476, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00329859898507177, 226.138871957956, 0.00296873908656459, 0, 139.835752251608, 131.736090921173, 0.807764358310403, 0.807764364662012, 219.749433531281, 197.60413638176, 0.807390865957687, 0.807390889501799, 0.57128890956084, 0.5, 0.326613706328414, 0.25, 1102597087, 226.138871957956, 182.625, 326.738043228472, 263.472181842347, 0.806548115395055, 0.806548297306476, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00343053132623099, 217.441959448692, 0.00308747819360789, 0, 138.425764961332, 131.736090921173, 0.840052852176563, 0.840052858007963, 215.785136953243, 197.60413638176, 0.839651993023756, 0.839652014592916, 0.558647230834025, 0.5, 0.312337478838328, 0.25, 607747598, 217.441959448693, 182.625, 314.172259421369, 263.472181842347, 0.838776651407903, 0.838776810593264, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0.9, 0.7, 0.9, 0.00343053132623099, 217.441959448692, 0.00308747819360789, 0, 138.425764961332, 131.736090921173, 0.840052852176563, 0.840052858007963, 215.785136953243, 197.60413638176, 0.839651993023756, 0.839652014592916, 0.558647230834025, 0.5, 0.312337478838328, 0.25, 1084041092, 217.441959448693, 182.625, 314.172259421369, 263.472181842347, 0.838776651407903, 0.838776810593264, ims-node5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000460826076441026, 1618.70495542856, 0.000414743468796924, 5.66874587612975e-05, 175.66150697818, 172.47091664017, 0.677431645595184, 0.677431645790488, 338.10112610907, 326.125035191387, 0.677370694770796, 0.67737069554853, 0.92472410719551, 0.890898718140339, 0.855127350139709, 0.7937005259841, 452793446, 1618.70495542856, 1095.75, 2316.68786700619, 1579.2893087386, 0.676201493117964, 0.676201708594851, ims-node5
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000460826076441026, 1618.70495542856, 0.000414743468796924, 5.66874587612975e-05, 175.66150697818, 172.47091664017, 0.677431645595184, 0.677431645790488, 338.10112610907, 326.125035191387, 0.677370694770796, 0.67737069554853, 0.92472410719551, 0.890898718140339, 0.855127350139709, 0.7937005259841, 880420190, 1618.70495542856, 1095.75, 2316.68786700619, 1579.2893087386, 0.676201493117964, 0.676201708594851, ims-node5
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000503191205263713, 1482.42148456242, 0.000452872084737341, 5.96045346894343e-05, 175.03934153965, 172.47091664017, 0.73970366693404, 0.739703667131816, 335.743589133153, 326.125035191387, 0.739631108055773, 0.739631108843127, 0.918095588212491, 0.890898718140339, 0.8429144020413, 0.7937005259841, 1515164123, 1482.42148456242, 1095.75, 2128.66743233593, 1579.2893087386, 0.738304002412497, 0.738304201651824, ims-node5
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000503191205263713, 1482.42148456242, 0.000452872084737341, 5.96045346894343e-05, 175.03934153965, 172.47091664017, 0.73970366693404, 0.739703667131816, 335.743589133153, 326.125035191387, 0.739631108055773, 0.739631108843127, 0.918095588212491, 0.890898718140339, 0.8429144020413, 0.7937005259841, 1111801400, 1482.42148456242, 1095.75, 2128.66743233593, 1579.2893087386, 0.738304002412497, 0.738304201651824, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000549766497511962, 1356.83323174773, 0.000494789847760766, 6.25954787226406e-05, 174.358764857809, 172.47091664017, 0.808162947263293, 0.808162947446126, 333.177412344649, 326.125035191387, 0.808076500506161, 0.808076501233844, 0.910863289916649, 0.890898718140339, 0.829689425463336, 0.7937005259841, 167037252, 1356.83323174773, 1095.75, 1952.85491898626, 1579.2893087386, 0.806570263628783, 0.806570431907989, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000549766497511962, 1356.83323174773, 0.000494789847760766, 6.25954787226406e-05, 174.358764857809, 172.47091664017, 0.808162947263293, 0.808162947446126, 333.177412344649, 326.125035191387, 0.808076500506161, 0.808076501233844, 0.910863289916649, 0.890898718140339, 0.829689425463336, 0.7937005259841, 1689743707, 1356.83323174773, 1095.75, 1952.85491898626, 1579.2893087386, 0.806570263628783, 0.806570431907989, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000571755221038498, 1304.65175669215, 0.000514579698934648, 6.39362249580938e-05, 174.038695144738, 172.47091664017, 0.840482909664503, 0.840482909832482, 331.975138457896, 326.125035191387, 0.840389499949295, 0.840389500617817, 0.907468713073608, 0.890898718140339, 0.82351824122417, 0.7937005259841, 1331381925, 1304.65175669216, 1095.75, 1879.19542836343, 1579.2893087386, 0.838796610990492, 0.838796759778359, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.9, 0.7, 0.9, 0.000571755221038498, 1304.65175669215, 0.000514579698934648, 6.39362249580938e-05, 174.038695144738, 172.47091664017, 0.840482909664503, 0.840482909832482, 331.975138457896, 326.125035191387, 0.840389499949295, 0.840389500617817, 0.907468713073608, 0.890898718140339, 0.82351824122417, 0.7937005259841, 1731236169, 1304.65175669216, 1095.75, 1879.19542836343, 1579.2893087386, 0.838796610990492, 0.838796759778359, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00138247822932308, 539.568318476186, 0.00124423040639077, 0.000170062376283892, 162.772093415839, 154.338430815216, 0.677311993674029, 0.677311995414493, 291.4972639591, 263.472181842347, 0.677149065668876, 0.677149072481215, 0.790780279075731, 0.707106781186548, 0.625416310209115, 0.5, 960666963, 539.568318476186, 365.250000000001, 779.597640608613, 526.94436319394, 0.676166342616343, 0.67616659216078, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00138247822932308, 539.568318476186, 0.00124423040639077, 0.000170062376283892, 162.772093415839, 154.338430815216, 0.677311993674029, 0.677311995414493, 291.4972639591, 263.472181842347, 0.677149065668876, 0.677149072481215, 0.790780279075731, 0.707106781186548, 0.625416310209115, 0.5, 1151237806, 539.568318476186, 365.250000000001, 779.597640608613, 526.94436319394, 0.676166342616343, 0.67616659216078, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00150957361579114, 494.140494854141, 0.00135861625421202, 0.000178813604068303, 161.096445885513, 154.338430815216, 0.739561310268011, 0.739561312029396, 285.778953024347, 263.472181842347, 0.739368112989527, 0.739368119874004, 0.773903289883673, 0.707106781186548, 0.599020836743406, 0.5, 1279375346, 494.140494854142, 365.250000000001, 713.961532233314, 526.94436319394, 0.738275950581652, 0.738276172459576, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00150957361579114, 494.140494854141, 0.00135861625421202, 0.000178813604068303, 161.096445885513, 154.338430815216, 0.739561310268011, 0.739561312029396, 285.778953024347, 263.472181842347, 0.739368112989527, 0.739368119874004, 0.773903289883673, 0.707106781186548, 0.599020836743406, 0.5, 1098044094, 494.140494854142, 365.250000000001, 713.961532233314, 526.94436319394, 0.738275950581652, 0.738276172459576, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00164929949253589, 452.277743915912, 0.0014843695432823, 0.000187786436167922, 159.281344780461, 154.338430815216, 0.807993462083479, 0.807993463710852, 279.671504503216, 263.472181842347, 0.807764358310403, 0.807764364662012, 0.755765442461635, 0.707106781186548, 0.57128890956084, 0.5, 1726777886, 452.277743915911, 365.250000000001, 653.476043163628, 526.94436319394, 0.806548116032376, 0.80654829794295, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00164929949253589, 452.277743915912, 0.0014843695432823, 0.000187786436167922, 159.281344780461, 154.338430815216, 0.807993462083479, 0.807993463710852, 279.671504503216, 263.472181842347, 0.807764358310403, 0.807764364662012, 0.755765442461635, 0.707106781186548, 0.57128890956084, 0.5, 738928187, 452.277743915911, 365.250000000001, 653.476043163628, 526.94436319394, 0.806548116032376, 0.80654829794295, ims-node5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00171526566311549, 434.883918897385, 0.00154373909680395, 0.000191808674874282, 158.434129683803, 154.338430815216, 0.840299837216103, 0.840299838711012, 276.851529922664, 263.472181842347, 0.840052852176563, 0.840052858007963, 0.74735104483587, 0.707106781186548, 0.558647230834025, 0.5, 320013755, 434.883918897385, 365.250000000001, 628.344497212783, 526.94436319394, 0.838776651762385, 0.838776810947351, ims-node5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.9, 0.7, 0.9, 0.00171526566311549, 434.883918897385, 0.00154373909680395, 0.000191808674874282, 158.434129683803, 154.338430815216, 0.840299837216103, 0.840299838711012, 276.851529922664, 263.472181842347, 0.840052852176563, 0.840052858007963, 0.74735104483587, 0.707106781186548, 0.558647230834025, 0.5, 1407963403, 434.883918897385, 365.250000000001, 628.344497212783, 526.94436319394, 0.838776651762385, 0.838776810947351, ims-node5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.9, 0.7, 0.9, 0.00276495645864616, 269.784159238093, 0.00248846081278154, 0.000340124752567785, 145.74863197955, 131.736090921173, 0.677149065668876, 0.677149072481215, 236.924330848317, 197.60413638176, 0.676878845761342, 0.676878871258911, 0.625416310209115, 0.5, 0.391350745401535, 0.25, 2029226991, 269.784159238093, 182.625, 389.79918631499, 263.472181842347, 0.676166335720661, 0.676166585280025, ims-node5
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.9, 0.7, 0.9, 0.00276495645864616, 269.784159238093, 0.00248846081278154, 0.000340124752567785, 145.74863197955, 131.736090921173, 0.677149065668876, 0.677149072481215, 236.924330848317, 197.60413638176, 0.676878845761342, 0.676878871258911, 0.625416310209115, 0.5, 0.391350745401535, 0.25, 1350631827, 269.784159238093, 182.625, 389.79918631499, 263.472181842347, 0.676166335720661, 0.676166585280025, ims-node5
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.9, 0.7, 0.9, 0.00301914723158228, 247.070247427071, 0.00271723250842405, 0.000357627208136606, 142.889476512173, 131.736090921173, 0.739368112989527, 0.739368119874004, 228.507795233155, 197.60413638176, 0.739050250248477, 0.739050275895645, 0.599020836743406, 0.5, 0.359049963205722, 0.25, 694888454, 247.070247427071, 182.625, 356.980860854819, 263.472181842347, 0.738275948357035, 0.738276170238904, ims-node5
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.9, 0.7, 0.9, 0.00301914723158228, 247.070247427071, 0.00271723250842405, 0.000357627208136606, 142.889476512173, 131.736090921173, 0.739368112989527, 0.739368119874004, 228.507795233155, 197.60413638176, 0.739050250248477, 0.739050275895645, 0.599020836743406, 0.5, 0.359049963205722, 0.25, 362628261, 247.070247427071, 182.625, 356.980860854819, 263.472181842347, 0.738275948357035, 0.738276170238904, ims-node5
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.9, 0.7, 0.9, 0.00329859898507177, 226.138871957956, 0.00296873908656459, 0.000375572872335843, 139.835752251608, 131.736090921173, 0.807764358310403, 0.807764364662012, 219.749433531281, 197.60413638176, 0.807390865957687, 0.807390889501799, 0.57128890956084, 0.5, 0.326613706328414, 0.25, 1933327669, 226.138871957956, 182.625, 326.738043228472, 263.472181842347, 0.806548115395055, 0.806548297306476, ims-node5
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.9, 0.7, 0.9, 0.00329859898507177, 226.138871957956, 0.00296873908656459, 0.000375572872335843, 139.835752251608, 131.736090921173, 0.807764358310403, 0.807764364662012, 219.749433531281, 197.60413638176, 0.807390865957687, 0.807390889501799, 0.57128890956084, 0.5, 0.326613706328414, 0.25, 522333791, 226.138871957956, 182.625, 326.738043228472, 263.472181842347, 0.806548115395055, 0.806548297306476, ims-node5
