recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, hazard_trt, target_median_trt, target_hr, random_withdrawal, exp_fup, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, AHRoc_6m, AHRoc_robust_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, AHRoc_12m, AHRoc_robust_12m, rmst_trt_360m, rmst_ctrl_360m, gAHR_360m, AHR_360m, AHRoc_360m, AHRoc_robust_360m, rmst_trt_fup, rmst_ctrl_fup, gAHR_fup, AHR_fup, AHRoc_fup, AHRoc_robust_fup, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 182.625, 0.9, 0.00123696134287134, 462.806423839387, 0.789206850177077, 0, 72.7473425661251, 462.806423839387, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 269.926949117667, 263.472181842347, 0.852054655716334, 0.853821981155538, 0.879720180717155, 0.879720178713122, 725.986112854992, 526.944363193939, 0.738862621675792, 0.740557610465079, 0.809304987802928, 0.811472913180846, 679.672547662395, 519.058721282932, 0.742342181976512, 0.744074745772592, 0.809449661958541, 0.808819926893597, 0.707106781186548, 0.707106781186548, 0.56412825236664, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0, 57.7456789095429, 443.132443032576, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.897245377741229, 0.897245376247455, 685.846267563447, 526.944363193939, 0.777896504035963, 0.778915341438154, 0.838442475287775, 0.840334013577792, 620.457144699425, 508.187237174646, 0.78337700834742, 0.784434666505823, 0.839150088932637, 0.838992609030146, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0, 69.7456789095429, 443.132443032576, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.897245377741229, 0.897245376247455, 685.846267563447, 526.944363193939, 0.777896504035963, 0.778915341438154, 0.838442475287775, 0.840334013577792, 645.623597776259, 517.56580042967, 0.780863686615398, 0.781900196895302, 0.838570215593473, 0.83855464406828, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 5.35505272347824e-05, 155.820189378416, 1688.16330077766, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.823751211665464, 0.823751211358313, 2457.35143936612, 1579.2893087386, 0.64078021630922, 0.641988351965207, 0.674472116071336, 0.6756812105068, 2090.85959262978, 1502.14187256924, 0.644513627837766, 0.645853176497904, 0.675027565014966, 0.675805669170843, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 5.35505272347824e-05, 167.820189378416, 1688.16330077766, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.823751211665464, 0.823751211358313, 2457.35143936612, 1579.2893087386, 0.64078021630922, 0.641988351965207, 0.674472116071336, 0.6756812105068, 2143.64132906617, 1518.37582955233, 0.643859487402376, 0.64520721145547, 0.674868169952387, 0.675273776155225, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 5.70926560775279e-05, 141.475209253079, 1531.45972128038, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.85562706723724, 0.855627067026287, 2232.2400630396, 1579.2893087386, 0.706553266902413, 0.707170278811419, 0.734773376657827, 0.735801946780374, 1897.08165212984, 1477.10934450862, 0.710100598625808, 0.710801019097916, 0.735342746579941, 0.734877480462724, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 5.70926560775279e-05, 153.475209253079, 1531.45972128038, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.85562706723724, 0.855627067026287, 2232.2400630396, 1579.2893087386, 0.706553266902413, 0.707170278811419, 0.734773376657827, 0.735801946780374, 1948.54449724643, 1498.50749886391, 0.709443784004811, 0.710141099651345, 0.73517256739871, 0.735060045147702, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 6.07968272721487e-05, 128.380981185403, 1388.41927151816, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.891788674040119, 0.891788673918475, 2021.57509075752, 1579.2893087386, 0.78067285010935, 0.780905605590059, 0.802384531081503, 0.803207338530959, 1720.06878333975, 1447.3668585475, 0.783766449697841, 0.783996081032827, 0.80299119076541, 0.803228396247441, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 6.07968272721487e-05, 140.380981185403, 1388.41927151816, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.891788674040119, 0.891788673918475, 2021.57509075752, 1579.2893087386, 0.78067285010935, 0.780905605590059, 0.802384531081503, 0.803207338530959, 1770.10810164362, 1474.90087211249, 0.783129968076917, 0.783420445712947, 0.80275833444498, 0.803044737717959, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 6.24813246728569e-05, 122.977986603555, 1329.39732909773, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.909274606434698, 0.909274606348115, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, 0.834762924073261, 0.835501337947614, 1646.90420349637, 1432.73449509856, 0.819092118814236, 0.819254011095576, 0.835364182138394, 0.835522253417937, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 6.24813246728569e-05, 134.977986603555, 1329.39732909773, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.909274606434698, 0.909274606348115, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, 0.834762924073261, 0.835501337947614, 1696.3538397372, 1463.28715754668, 0.81852912337714, 0.818696271822822, 0.835187152340734, 0.834829842750755, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 182.625, 0.9, 0.000911805172543511, 562.721100259219, 0.649078202028939, 0.000140322925174461, 75.991347117799, 562.721100259219, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 273.294844262008, 263.472181842347, 0.773658535384561, 0.781165664815787, 0.817345300635281, 0.81734529634805, 929.799071332118, 526.944363193939, 0.595533645308314, 0.602388670859429, 0.701459773530258, 0.704500892571388, 818.674266979187, 520.406158849612, 0.603292006717751, 0.610363603466726, 0.701778599950466, 0.701864730975252, 0.707106781186548, 0.707106781186548, 0.598641708098538, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 182.625, 0.9, 0.000911805172543511, 562.721100259219, 0.649078202028939, 0.000140322925174461, 87.991347117799, 562.721100259219, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 273.294844262008, 263.472181842347, 0.773658535384561, 0.781165664815787, 0.817345300635281, 0.81734529634805, 929.799071332118, 526.944363193939, 0.595533645308314, 0.602388670859429, 0.701459773530258, 0.704500892571388, 850.162639911399, 523.675261267153, 0.600791152037889, 0.60780822876883, 0.701557541552632, 0.701150460719111, 0.707106781186548, 0.707106781186548, 0.598641708098538, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 182.625, 0.9, 0.0010570729174061, 510.486573760127, 0.715493842099808, 0.000153660427604224, 68.0219137148336, 510.486573760127, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 271.773976989529, 263.472181842347, 0.809477010132777, 0.813618626430124, 0.84547822195274, 0.845478218778787, 823.260381526595, 526.944363193939, 0.661154723136935, 0.6650358594665, 0.75092499662345, 0.753593747145716, 732.33275562339, 516.583918967966, 0.668157410492632, 0.672168927628166, 0.75134630523208, 0.751022221187138, 0.707106781186548, 0.707106781186548, 0.582968845784889, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 182.625, 0.9, 0.0010570729174061, 510.486573760127, 0.715493842099808, 0.000153660427604224, 80.0219137148336, 510.486573760127, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 271.773976989529, 263.472181842347, 0.809477010132777, 0.813618626430124, 0.84547822195274, 0.845478218778787, 823.260381526595, 526.944363193939, 0.661154723136935, 0.6650358594665, 0.75092499662345, 0.753593747145716, 761.459056280156, 521.76414132633, 0.665619473404635, 0.669583090006096, 0.751101639847717, 0.751102308127287, 0.707106781186548, 0.707106781186548, 0.582968845784889, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 182.625, 0.9, 0.00123696134287134, 462.806423839387, 0.789206850177077, 0.000168432272905563, 60.7473425661251, 462.806423839387, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 269.926949117667, 263.472181842347, 0.852054655716334, 0.853821981155538, 0.879720180717155, 0.879720178713122, 725.986112854992, 526.944363193939, 0.738862621675792, 0.740557610465079, 0.809304987802928, 0.811472913180846, 653.218060361604, 511.173078881169, 0.744783805699956, 0.746545292410429, 0.809755805010328, 0.810026530217164, 0.707106781186548, 0.707106781186548, 0.56412825236664, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 182.625, 0.9, 0.00123696134287134, 462.806423839387, 0.789206850177077, 0.000168432272905563, 72.7473425661251, 462.806423839387, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 269.926949117667, 263.472181842347, 0.852054655716334, 0.853821981155538, 0.879720180717155, 0.879720178713122, 725.986112854992, 526.944363193939, 0.738862621675792, 0.740557610465079, 0.809304987802928, 0.811472913180846, 679.672547662395, 519.058721282932, 0.742342181976512, 0.744074745772592, 0.809449661958541, 0.808819926893597, 0.707106781186548, 0.707106781186548, 0.56412825236664, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0.000175454319145861, 57.7456789095429, 443.132443032576, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.897245377741229, 0.897245376247455, 685.846267563447, 526.944363193939, 0.777896504035963, 0.778915341438154, 0.838442475287775, 0.840334013577792, 620.457144699425, 508.187237174646, 0.78337700834742, 0.784434666505823, 0.839150088932637, 0.838992609030146, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0.000175454319145861, 69.7456789095429, 443.132443032576, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.897245377741229, 0.897245376247455, 685.846267563447, 526.944363193939, 0.777896504035963, 0.778915341438154, 0.838442475287775, 0.840334013577792, 645.623597776259, 517.56580042967, 0.780863686615398, 0.781900196895302, 0.838570215593473, 0.83855464406828, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 0.000209068454132546, 155.820189378416, 1688.16330077766, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.823751211665464, 0.823751211358313, 2457.35143936612, 1579.2893087386, 0.64078021630922, 0.641988351965207, 0.674472116071336, 0.6756812105068, 2090.85959262978, 1502.14187256924, 0.644513627837766, 0.645853176497904, 0.675027565014966, 0.675805669170843, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 0.000209068454132546, 167.820189378416, 1688.16330077766, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.823751211665464, 0.823751211358313, 2457.35143936612, 1579.2893087386, 0.64078021630922, 0.641988351965207, 0.674472116071336, 0.6756812105068, 2143.64132906617, 1518.37582955233, 0.643859487402376, 0.64520721145547, 0.674868169952387, 0.675273776155225, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 0.000221849799030205, 141.475209253079, 1531.45972128038, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.85562706723724, 0.855627067026287, 2232.2400630396, 1579.2893087386, 0.706553266902413, 0.707170278811419, 0.734773376657827, 0.735801946780374, 1897.08165212984, 1477.10934450862, 0.710100598625808, 0.710801019097916, 0.735342746579941, 0.734877480462724, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 0.000221849799030205, 153.475209253079, 1531.45972128038, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.85562706723724, 0.855627067026287, 2232.2400630396, 1579.2893087386, 0.706553266902413, 0.707170278811419, 0.734773376657827, 0.735801946780374, 1948.54449724643, 1498.50749886391, 0.709443784004811, 0.710141099651345, 0.73517256739871, 0.735060045147702, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 0.000235387010090841, 128.380981185403, 1388.41927151816, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.891788674040119, 0.891788673918475, 2021.57509075752, 1579.2893087386, 0.78067285010935, 0.780905605590059, 0.802384531081503, 0.803207338530959, 1720.06878333975, 1447.3668585475, 0.783766449697841, 0.783996081032827, 0.80299119076541, 0.803228396247441, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 0.000235387010090841, 140.380981185403, 1388.41927151816, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.891788674040119, 0.891788673918475, 2021.57509075752, 1579.2893087386, 0.78067285010935, 0.780905605590059, 0.802384531081503, 0.803207338530959, 1770.10810164362, 1474.90087211249, 0.783129968076917, 0.783420445712947, 0.80275833444498, 0.803044737717959, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 0.000241610200086505, 122.977986603555, 1329.39732909773, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.909274606434698, 0.909274606348115, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, 0.834762924073261, 0.835501337947614, 1646.90420349637, 1432.73449509856, 0.819092118814236, 0.819254011095576, 0.835364182138394, 0.835522253417937, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 0.000241610200086505, 134.977986603555, 1329.39732909773, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.909274606434698, 0.909274606348115, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, 0.834762924073261, 0.835501337947614, 1696.3538397372, 1463.28715754668, 0.81852912337714, 0.818696271822822, 0.835187152340734, 0.834829842750755, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 182.625, 0.9, 0.000911805172543511, 562.721100259219, 0.649078202028939, 0.000554852710788689, 75.991347117799, 562.721100259219, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 273.294844262008, 263.472181842347, 0.773658535384561, 0.781165664815787, 0.817345300635281, 0.81734529634805, 929.799071332118, 526.944363193939, 0.595533645308314, 0.602388670859429, 0.701459773530258, 0.704500892571388, 818.674266979187, 520.406158849612, 0.603292006717751, 0.610363603466726, 0.701778599950466, 0.701864730975252, 0.707106781186548, 0.707106781186548, 0.598641708098538, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 182.625, 0.9, 0.000911805172543511, 562.721100259219, 0.649078202028939, 0.000554852710788689, 87.991347117799, 562.721100259219, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 273.294844262008, 263.472181842347, 0.773658535384561, 0.781165664815787, 0.817345300635281, 0.81734529634805, 929.799071332118, 526.944363193939, 0.595533645308314, 0.602388670859429, 0.701459773530258, 0.704500892571388, 850.162639911399, 523.675261267153, 0.600791152037889, 0.60780822876883, 0.701557541552632, 0.701150460719111, 0.707106781186548, 0.707106781186548, 0.598641708098538, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 182.625, 0.9, 0.0010570729174061, 510.486573760127, 0.715493842099808, 0.000602195749064983, 68.0219137148336, 510.486573760127, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 271.773976989529, 263.472181842347, 0.809477010132777, 0.813618626430124, 0.84547822195274, 0.845478218778787, 823.260381526595, 526.944363193939, 0.661154723136935, 0.6650358594665, 0.75092499662345, 0.753593747145716, 732.33275562339, 516.583918967966, 0.668157410492632, 0.672168927628166, 0.75134630523208, 0.751022221187138, 0.707106781186548, 0.707106781186548, 0.582968845784889, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 182.625, 0.9, 0.0010570729174061, 510.486573760127, 0.715493842099808, 0.000602195749064983, 80.0219137148336, 510.486573760127, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 271.773976989529, 263.472181842347, 0.809477010132777, 0.813618626430124, 0.84547822195274, 0.845478218778787, 823.260381526595, 526.944363193939, 0.661154723136935, 0.6650358594665, 0.75092499662345, 0.753593747145716, 761.459056280156, 521.76414132633, 0.665619473404635, 0.669583090006096, 0.751101639847717, 0.751102308127287, 0.707106781186548, 0.707106781186548, 0.582968845784889, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 182.625, 0.9, 0.00123696134287134, 462.806423839387, 0.789206850177077, 0.000655237870915397, 60.7473425661251, 462.806423839387, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 269.926949117667, 263.472181842347, 0.852054655716334, 0.853821981155538, 0.879720180717155, 0.879720178713122, 725.986112854992, 526.944363193939, 0.738862621675792, 0.740557610465079, 0.809304987802928, 0.811472913180846, 653.218060361604, 511.173078881169, 0.744783805699956, 0.746545292410429, 0.809755805010328, 0.810026530217164, 0.707106781186548, 0.707106781186548, 0.56412825236664, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 182.625, 0.9, 0.00123696134287134, 462.806423839387, 0.789206850177077, 0.000655237870915397, 72.7473425661251, 462.806423839387, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 269.926949117667, 263.472181842347, 0.852054655716334, 0.853821981155538, 0.879720180717155, 0.879720178713122, 725.986112854992, 526.944363193939, 0.738862621675792, 0.740557610465079, 0.809304987802928, 0.811472913180846, 679.672547662395, 519.058721282932, 0.742342181976512, 0.744074745772592, 0.809449661958541, 0.808819926893597, 0.707106781186548, 0.707106781186548, 0.56412825236664, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0.000680745272625031, 57.7456789095429, 443.132443032576, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.897245377741229, 0.897245376247455, 685.846267563447, 526.944363193939, 0.777896504035963, 0.778915341438154, 0.838442475287775, 0.840334013577792, 620.457144699425, 508.187237174646, 0.78337700834742, 0.784434666505823, 0.839150088932637, 0.838992609030146, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0.000680745272625031, 69.7456789095429, 443.132443032576, 365.25, 154.338430815216, 154.338430815216, 1, 1, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.897245377741229, 0.897245376247455, 685.846267563447, 526.944363193939, 0.777896504035963, 0.778915341438154, 0.838442475287775, 0.840334013577792, 645.623597776259, 517.56580042967, 0.780863686615398, 0.781900196895302, 0.838570215593473, 0.83855464406828, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 243.5, 0.9, 0.00037317655503441, 1688.16330077766, 0.649078202028939, 0, 159.693816375736, 1688.16330077766, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.707455430745, 326.125035191387, 0.870635378238928, 0.873179874744572, 0.882454839797199, 0.882580073960572, 2480.67805934834, 1579.2893087386, 0.636495836806573, 0.638286612774632, 0.681331001301724, 0.680549150116647, 2112.72763549945, 1507.79738755505, 0.641416338548899, 0.643356005698015, 0.682015724977585, 0.681867453340296, 0.890898718140339, 0.890898718140339, 0.81916729190601, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 243.5, 0.9, 0.00037317655503441, 1688.16330077766, 0.649078202028939, 0, 171.693816375736, 1688.16330077766, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.707455430745, 326.125035191387, 0.870635378238928, 0.873179874744572, 0.882454839797199, 0.882580073960572, 2480.67805934834, 1579.2893087386, 0.636495836806573, 0.638286612774632, 0.681331001301724, 0.680549150116647, 2165.03556838106, 1522.86461477128, 0.640569315492321, 0.642448440913768, 0.681778220746208, 0.682486902938344, 0.890898718140339, 0.890898718140339, 0.81916729190601, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 243.5, 0.9, 0.000418580227984851, 1531.45972128038, 0.715493842099808, 0, 144.324194812874, 1531.45972128038, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.428081173024, 326.125035191387, 0.894129550495731, 0.895426176455567, 0.903216160464748, 0.903319561328116, 2250.55087206132, 1579.2893087386, 0.702106361510118, 0.703048956614561, 0.739726892013723, 0.739059504898329, 1913.0543670784, 1482.64583200045, 0.70683790200031, 0.707864521585687, 0.740503852687923, 0.739975979006749, 0.890898718140339, 0.890898718140339, 0.814651512223913, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 243.5, 0.9, 0.000418580227984851, 1531.45972128038, 0.715493842099808, 0, 156.324194812874, 1531.45972128038, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.428081173024, 326.125035191387, 0.894129550495731, 0.895426176455567, 0.903216160464748, 0.903319561328116, 2250.55087206132, 1579.2893087386, 0.702106361510118, 0.703048956614561, 0.739726892013723, 0.739059504898329, 1964.17975215716, 1502.90181189828, 0.705941756351301, 0.706972171082974, 0.740252357270159, 0.740020806685868, 0.890898718140339, 0.890898718140339, 0.814651512223913, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 243.5, 0.9, 0.000470875534354471, 1388.41927151816, 0.789206850177077, 0, 130.294664740365, 1388.41927151816, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.107569647129, 326.125035191387, 0.920530321475899, 0.921034946020852, 0.927029288756869, 0.927108216333764, 2034.47796101827, 1579.2893087386, 0.776522840295704, 0.776903194833972, 0.805561422913845, 0.805038057889131, 1730.71665876435, 1452.19508905571, 0.780678820919613, 0.781086575727315, 0.80633081376631, 0.805991911550996, 0.890898718140339, 0.890898718140339, 0.809481141108508, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 243.5, 0.9, 0.000470875534354471, 1388.41927151816, 0.789206850177077, 0, 142.294664740365, 1388.41927151816, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 327.107569647129, 326.125035191387, 0.920530321475899, 0.921034946020852, 0.927029288756869, 0.927108216333764, 2034.47796101827, 1579.2893087386, 0.776522840295704, 0.776903194833972, 0.805561422913845, 0.805038057889131, 1780.56684638442, 1478.73304120643, 0.779849688753392, 0.780257930559631, 0.806073556063745, 0.805869401069893, 0.890898718140339, 0.890898718140339, 0.809481141108508, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 243.5, 0.9, 0.000496469103775029, 1329.39732909773, 0.824245675853505, 0, 124.505741974099, 1329.39732909773, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 1, 1, 326.951256939999, 326.125035191387, 0.933271870953779, 0.93355864503124, 0.938645585567314, 0.938712059798876, 1943.89951068773, 1579.2893087386, 0.812527805531625, 0.812747835337679, 0.837239878790136, 0.836791626381419, 1655.45175779076, 1437.027445545, 0.81627123769918, 0.816511892296014, 0.837993591953677, 0.837793540475267, 0.890898718140339, 0.890898718140339, 0.806962709824525, 0.7937005259841
